network,mean_bc,std_bc,m_bc,M_bc,mean_cc,std_cc,m_cc,M_cc,mean_cl,std_cl,m_cl,M_cl,mean_ds,std_ds,m_ds,M_ds,mean_sv,std_sv,m_sv,M_sv,diameter,, 
ba_0.20la_0.80c_002.csv,0.003679672,0.007747743,0,0.103340917,0.215746104,0.021779631,0.170681702,0.316239316,0.006947616,0.055586302,0,1,3.992,2.996817798,2,30,1.588774883,1.211525638,6.57E-18,7.497097108,8,,
ba_0.20la_0.80c_005.csv,0.002885668,0.005665716,7.87E-05,0.092295541,0.259376197,0.02367981,0.21318822,0.37471868,0.058497859,0.092507786,0,0.333333333,5.982,4.216569157,3,49,1.965292661,1.455893113,0.002363586,10.82152697,6,,
ba_0.20la_0.80c_008.csv,0.00221588,0.003142823,0.000145914,0.027735781,0.312784513,0.024694056,0.263588391,0.411788953,0.029163238,0.035396791,0,0.214285714,9.95,6.180752519,5,47,2.547728878,1.859859555,0.000665865,15.98275522,5,,
ba_0.20la_0.80c_011.csv,0.002012635,0.002910061,0.000157523,0.02468115,0.333724584,0.025127296,0.284372331,0.431533477,0.028685657,0.0307619,0,0.2,11.928,7.649531445,6,58,2.774664505,2.056510852,0.003083597,19.18672727,5,,
ba_0.20la_0.80c_014.csv,0.001778595,0.00237742,0.000206628,0.021117085,0.361388264,0.024033078,0.313559322,0.468134958,0.036376941,0.026281917,0,0.178571429,15.872,9.658099963,8,76,3.208438369,2.361762739,0.000818158,24.5840856,4,,
ba_0.20la_0.80c_017.csv,0.001696789,0.002267206,0.000116782,0.019318879,0.372295105,0.024503217,0.324666883,0.473235433,0.038903232,0.024994358,0,0.166666667,17.838,10.8388762,9,82,3.39228339,2.51603128,0.002227314,27.21176314,4,,
ba_0.30dd_000.csv,0.007235906,0.036206404,0,0.511637262,0.125847034,0.023523778,0.071823999,0.20991805,0,0,0,0,2.098,2.467485458,1,37,1.023948224,1.024465731,1.46E-49,6.481789026,21,,
ba_0.30dd_001.csv,0.006363864,0.031743603,0,0.626912311,0.141125615,0.027406307,0.07845139,0.252018164,0,0,0,0,2.232,2.679058296,1,41,1.065784248,1.046949825,2.05E-34,7.422099544,19,,
ba_0.30dd_002.csv,0.00378753,0.008589966,0,0.084891657,0.211401646,0.023554418,0.152472528,0.310730949,0.005684224,0.052827146,0,1,3.802,3.32744164,1,24,1.482152223,1.266974659,8.65E-18,7.966856125,9,,
ba_0.30dd_003.csv,0.003846438,0.009883982,0,0.154227496,0.208917169,0.023794831,0.142693901,0.315939279,0.00310218,0.035678977,0,1,3.772,3.291937553,1,38,1.482896207,1.254200479,9.09E-32,8.320449224,10,,
ba_0.30dd_004.csv,0.002945816,0.006590811,0,0.077143317,0.255977132,0.025906902,0.183504776,0.363801894,0.011649332,0.048073511,0,0.333333333,5.666,4.720034187,1,46,1.839932278,1.510181848,6.32E-17,11.3007275,8,,
ba_0.30dd_005.csv,0.002922358,0.006460898,0,0.077252766,0.257599152,0.026487877,0.177663169,0.363140676,0.012964277,0.050088287,0,0.666666667,5.742,4.919515996,1,43,1.831551839,1.545127135,2.83E-17,11.59331967,8,,
ba_0.30dd_006.csv,0.002495003,0.005156331,0,0.057082986,0.288814571,0.028233113,0.201006036,0.402822581,0.014610821,0.038767374,0,0.333333333,7.682,6.436637811,1,53,2.10606945,1.801796735,2.16E-17,14.89884378,7,,
ba_0.30dd_007.csv,0.00242792,0.005849228,0,0.098151661,0.294349937,0.028423806,0.210271522,0.42838765,0.019273077,0.056361574,0,1,7.976,6.927294668,1,78,2.140513219,1.842336332,9.66E-17,16.00924115,6,,
ba_0.30dd_008.csv,0.002198545,0.00542953,0,0.07783595,0.315443008,0.030239952,0.220675944,0.45183175,0.025369016,0.045253579,0,0.333333333,9.698,8.618530912,1,88,2.3491558,2.044374483,3.79E-17,19.72952533,6,,
ba_0.30dd_009.csv,0.002207065,0.004757324,0,0.05697831,0.314466155,0.029454076,0.222891566,0.444395018,0.024037942,0.042119417,0,0.4,9.94,8.25860791,1,82,2.400241064,2.044221816,1.99E-17,19.48185363,6,,
ba_0.30dd_010.csv,0.00201628,0.00373696,0,0.038605179,0.333869756,0.028460067,0.237574316,0.440476191,0.024816561,0.036410976,0,0.466666667,12.108,9.372843015,1,79,2.66190918,2.241035368,0.000116426,21.62058076,5,,
ba_0.30dd_011.csv,0.002011403,0.004068749,0,0.056658223,0.334443396,0.028783888,0.251827578,0.465083799,0.028740351,0.040124353,0,0.333333333,12.104,9.664604937,1,95,2.643926299,2.261338923,5.30E-16,22.21903096,5,,
ba_0.30dd_012.csv,0.001869546,0.003481008,0,0.044729774,0.350459147,0.027046071,0.270878525,0.473459716,0.032324884,0.040453758,0,0.5,14.196,10.7487264,1,103,2.879951386,2.429378525,0.000579995,24.87333363,5,,
ba_0.30dd_013.csv,0.001863746,0.003313135,0,0.042022073,0.351137818,0.026752699,0.2671123,0.478677528,0.029340372,0.040588974,0,0.666666667,14.378,10.34718223,1,100,2.912689835,2.427805166,2.44E-16,24.0658759,5,,
ba_0.30dd_014.csv,0.001747688,0.002816404,0,0.024159804,0.365947583,0.027990137,0.261723867,0.486842105,0.035641824,0.034909911,0,0.5,17.154,12.58748302,1,93,3.136726727,2.704615581,0.002777051,29.3821388,5,,
ba_0.30dd_015.csv,0.00172757,0.003027515,7.57E-06,0.022920891,0.368776248,0.029286913,0.294429708,0.49260355,0.039967732,0.036452364,0,0.25,17.476,13.88842368,2,99,3.122141323,2.779970065,0.001080846,31.48409978,5,,
ba_0.30dd_016.csv,0.001677882,0.00268016,1.12E-05,0.028563444,0.37548903,0.028810535,0.289901335,0.5,0.037969215,0.031545415,0,0.266666667,19.106,13.72943048,3,110,3.312561175,2.851830722,9.62E-17,31.86812346,4,,
ba_0.30dd_017.csv,0.001660659,0.002573795,0,0.024282751,0.377751481,0.027978031,0.304202192,0.498005982,0.037516376,0.031201774,0,0.222222222,19.648,13.79087685,1,105,3.368343199,2.881364971,0.00398715,32.49126958,4,,
ba_0.30dd_018.csv,0.001583612,0.002653802,8.73E-06,0.031131487,0.389289841,0.030853559,0.32173913,0.523310634,0.046899136,0.032335901,0,0.222222222,22.228,16.30858627,3,134,3.534919343,3.119670694,0.001461784,37.07601559,4,,
ba_0.30dd_019.csv,0.001601696,0.002595537,0.000006199,0.024380784,0.386672902,0.031206443,0.304480341,0.514418126,0.044164274,0.031563487,0,0.163636364,21.8,16.19166978,2,125,3.508229789,3.080961497,0.000488714,37.43638784,4,,
ba_0.30er_000.csv,0.006370575,0.013821105,0,0.128479799,0.004755323,0.001710039,0.001001001,0.005619905,0,0,0,0,2.026,1.450319767,1,11,1.126340931,0.870262091,1.76E-33,3.670410636,23,,
ba_0.30er_001.csv,0.007327219,0.015321932,0,0.192263225,0.010424522,0.002783766,0.001001001,0.011643085,0,0,0,0,2.14,1.625128008,1,14,1.122533334,0.938039932,1.83E-33,4.238051636,24,,
ba_0.30er_002.csv,0.004186192,0.008019986,0,0.146455385,0.19505164,0.021264634,0.135420903,0.295038393,0.007126244,0.0556147,0,1,3.652,2.553706604,1,27,1.534035694,1.139620327,1.99E-17,7.020308566,11,,
ba_0.30er_003.csv,0.004125734,0.006102608,0,0.081145313,0.196734234,0.018050689,0.146674497,0.273025417,0.009305253,0.075855935,0,1,3.786,2.474333512,1,24,1.555263451,1.169254291,9.43E-18,6.175338873,10,,
ba_0.30er_004.csv,0.003184495,0.004333988,0,0.04856502,0.240742505,0.020787297,0.176564157,0.317748092,0.008586566,0.03657584,0,0.333333333,5.368,3.17279729,1,29,1.887094386,1.344200424,0.000510217,8.356741472,8,,
ba_0.30er_005.csv,0.00315148,0.004374761,0,0.038518418,0.242575283,0.020515506,0.168664528,0.322778675,0.008101312,0.039495925,0,0.666666667,5.384,3.31927124,1,27,1.877711415,1.36315804,0.001832776,8.56845429,8,,
ba_0.30er_006.csv,0.00268573,0.003441814,0,0.040006951,0.272984731,0.021509205,0.190032338,0.358321377,0.010992021,0.02875033,0,0.166666667,7.072,4.088463224,1,39,2.164970062,1.544313644,0.004050051,10.75789428,7,,
ba_0.30er_007.csv,0.002613335,0.003179648,0,0.031967145,0.278164696,0.020151376,0.210183042,0.364332604,0.00961484,0.025266456,0,0.166666667,7.394,4.035969902,1,35,2.22451299,1.563822866,0.000466221,10.9596679,6,,
ba_0.30er_008.csv,0.002383283,0.002852306,4.90E-05,0.032050008,0.296986951,0.020844308,0.226787741,0.38129771,0.014724567,0.027684536,0,0.2,8.79,4.681005427,2,44,2.423984041,1.7071325,0.001774004,12.60954888,6,,
ba_0.30er_009.csv,0.002332759,0.002790288,0,0.026575541,0.301477097,0.021179408,0.236617717,0.382905328,0.013844223,0.027120811,0,0.2,9.098,5.063401429,1,41,2.454551048,1.753048532,0.002333029,13.58915672,6,,
ba_0.30er_010.csv,0.002208422,0.002381575,0,0.020448057,0.313275474,0.022609362,0.221802842,0.401527331,0.016138758,0.024957279,0,0.166666667,10.37,5.568851956,1,48,2.62869436,1.860098375,0.002282742,16.13572773,6,,
ba_0.30er_011.csv,0.002157179,0.002291819,4.08E-05,0.020903037,0.318075662,0.020947657,0.254327902,0.401850362,0.014746389,0.023157425,0,0.166666667,10.714,5.473404988,2,47,2.680413934,1.878664723,0.005518545,15.68103092,5,,
ba_0.30er_012.csv,0.002018597,0.002099426,8.66E-05,0.018982577,0.332535746,0.020809454,0.275966851,0.410941999,0.016415401,0.022017916,0,0.190476191,12.192,6.157682442,3,48,2.858967124,2.004571522,0.002691516,17.61931119,5,,
ba_0.30er_013.csv,0.001987177,0.00182245,0.000074951,0.01458382,0.335852561,0.019298227,0.271984754,0.399919936,0.017318684,0.021525482,0,0.147058824,12.54,5.838020425,3,43,2.907206474,2.021917534,0.000614129,16.69431868,5,,
ba_0.30er_014.csv,0.001886467,0.001964269,5.23E-05,0.019760122,0.347531278,0.019700682,0.28324355,0.430789133,0.021762911,0.024570177,0,0.25,13.936,6.880351971,3,60,3.055570086,2.1446425,0.004657047,19.34665497,5,,
ba_0.30er_015.csv,0.001868336,0.001979013,7.24E-05,0.019968825,0.349728435,0.019824734,0.286986498,0.429308122,0.021117722,0.022123919,0,0.178571429,14.19,7.169888933,3,61,3.075711942,2.174855409,0.000428097,19.73924748,5,,
ba_0.30er_016.csv,0.00180023,0.00158588,0,0.013838966,0.357999037,0.017991938,0.27422454,0.423125794,0.022861091,0.021243965,0,0.141304348,15.59,7.076155169,1,54,3.236802434,2.261218699,0.000510642,20.77841354,5,,
ba_0.30er_017.csv,0.001773556,0.001713498,0.000091752,0.014134194,0.361491413,0.018851094,0.300631959,0.441839894,0.024927773,0.023878035,0,0.2,16.096,7.870370177,4,65,3.278570965,2.312352142,0.000317575,22.52290446,4,,
ba_0.30er_018.csv,0.001716499,0.001648675,6.79E-05,0.013795344,0.369011864,0.018547257,0.313264346,0.442231076,0.025478622,0.019840972,0,0.111849391,17.454,8.340950513,4,63,3.413838378,2.408258194,0.001375294,23.4804131,4,,
ba_0.30er_019.csv,0.001707421,0.001708676,0.000124314,0.019767886,0.370214585,0.018237006,0.310730949,0.455540356,0.026485969,0.021197989,0,0.132290185,17.642,8.393824652,5,71,3.432414834,2.420852827,0.002315519,23.60866437,4,,
ba_0.30la_0.10c_000.csv,0.008227279,0.040589482,0,0.728506507,0.111850195,0.020309933,0.070075758,0.196808511,0,0,0,0,1.998,1.734648381,1,19,1.099730499,0.888027494,7.16E-33,4.882000646,21,,
ba_0.30la_0.10c_003.csv,0.003863401,0.009598666,0,0.191957965,0.208068555,0.023269747,0.151846785,0.325619296,0.232196042,0.341741645,0,1,3.992,3.145764109,2,41,1.587314123,1.213438863,3.38E-18,8.020323669,9,,
ba_0.30la_0.10c_006.csv,0.002453241,0.006217637,0,0.105330132,0.291708627,0.02580567,0.238027162,0.427105601,0.14886294,0.181904458,0,1,7.966,6.215422389,4,74,2.220988679,1.741611118,0.000400126,14.68529142,6,,
ba_0.30la_0.10c_009.csv,0.002204621,0.004217941,3.56E-05,0.045209102,0.313992186,0.02551014,0.262067156,0.425106383,0.130937137,0.155589223,0,0.8,9.95,7.223966063,5,61,2.479964837,1.949301005,0.000769094,17.06061841,5,,
ba_0.30la_0.10c_012.csv,0.001880575,0.003098955,4.93E-05,0.032623577,0.348772215,0.02457363,0.299550225,0.464651163,0.102799164,0.109699301,0,0.714285714,13.902,9.485798668,7,77,2.918945407,2.319861572,0.0034805,22.58888114,4,,
ba_0.30la_0.10c_015.csv,0.001767776,0.003057161,6.49E-05,0.031641719,0.362848626,0.024732301,0.310248447,0.486604968,0.100938468,0.098162782,0,0.607142857,15.872,11.09200832,8,93,3.109827916,2.49017476,0.001578284,25.70417476,4,,
ba_0.30la_0.10c_018.csv,0.001632432,0.002750884,5.41E-05,0.033656515,0.381522601,0.02639893,0.338071066,0.511782787,0.095813529,0.082180027,0,0.666666667,19.758,13.21006972,10,116,3.460485916,2.789809533,0.00167732,30.72160987,4,,
ba_0.30la_0.40c_001.csv,0.008185972,0.038994821,0,0.78593994,0.113288558,0.022626399,0.06366707,0.203420892,0,0,0,0,1.998,1.819149611,1,20,1.072544898,0.920677708,2.37E-33,5.200963069,22,,
ba_0.30la_0.40c_004.csv,0.002902499,0.006886873,0,0.14079174,0.258341028,0.024079832,0.200401204,0.392688679,0.182386647,0.236593622,0,1,5.982,4.638447067,3,57,1.927164971,1.505999726,5.36E-16,11.13923758,7,,
ba_0.30la_0.40c_007.csv,0.002448493,0.004966997,0.000068763,0.088833632,0.291975031,0.025090065,0.242416889,0.428020566,0.088627409,0.10678247,0,0.5,7.968,5.819866566,4,69,2.247600825,1.707715004,0.002283801,14.32057411,6,,
ba_0.30la_0.40c_010.csv,0.00202189,0.003375633,0.000139,0.030443778,0.332769454,0.025587048,0.277345919,0.436625874,0.086386883,0.082162929,0,0.466666667,11.928,8.008804964,6,63,2.754515853,2.083420845,0.001271762,19.48792876,5,,
ba_0.30la_0.40c_013.csv,0.001865149,0.003138595,0.000154221,0.031693954,0.350659349,0.024787791,0.298744019,0.457627119,0.06932212,0.057796507,0,0.285714286,13.902,9.411746755,7,76,2.969983973,2.254150661,0.001574742,22.41578827,5,,
ba_0.30la_0.40c_016.csv,0.001699736,0.002480898,0.000182878,0.021580276,0.371940803,0.02494239,0.326470588,0.483309144,0.062347128,0.040995464,0,0.222222222,17.832,11.16595067,9,84,3.38090099,2.530120253,0.002048313,27.4904397,4,,
ba_0.30la_0.40c_019.csv,0.00163596,0.002322311,0.000175686,0.021417748,0.380996389,0.026088145,0.342945417,0.498254364,0.060396584,0.038183343,0,0.222222222,19.8,12.24891979,10,95,3.559851784,2.669729439,0.000866106,30.18116792,4,,
ba_0.30la_0.80c_002.csv,0.003706941,0.007658265,0,0.083819058,0.214684767,0.022577019,0.165452137,0.306912442,0.006444171,0.060653881,0,1,3.992,2.979734018,2,26,1.59861265,1.198514746,4.69E-17,7.587423694,8,,
ba_0.30la_0.80c_005.csv,0.002894887,0.005679659,7.61E-05,0.075043391,0.258764423,0.023712636,0.215766739,0.369452663,0.080509987,0.110659366,0,0.666666667,5.982,4.215619462,3,42,1.964065195,1.457548596,0.001613223,10.7409773,6,,
ba_0.30la_0.80c_008.csv,0.002199031,0.0034261,0.000168646,0.031452332,0.314452914,0.024995643,0.267972103,0.411958763,0.036715626,0.038424934,0,0.2,9.95,6.454235598,5,49,2.539118409,1.871597634,0.002899601,16.09931184,5,,
ba_0.30la_0.80c_011.csv,0.002019123,0.002867455,0.000141049,0.029506174,0.332984532,0.024911248,0.284858854,0.433217693,0.032138278,0.029537752,0,0.190476191,11.928,7.465021269,6,62,2.780545062,2.048552943,0.003179668,18.9811522,5,,
ba_0.30la_0.80c_014.csv,0.001780569,0.002333699,0.000171698,0.022726356,0.361106617,0.023817939,0.31563981,0.458677686,0.039765407,0.027064373,0,0.155555556,15.872,9.495566428,8,72,3.211437114,2.357683537,0.003178784,24.24453996,4,,
ba_0.30la_0.80c_017.csv,0.001701297,0.002222977,0.000188461,0.019171371,0.371677469,0.024444765,0.325407166,0.477533461,0.040326819,0.024516594,0,0.166666667,17.838,10.73195839,9,80,3.396968424,2.509702279,0.006652848,27.3439882,4,,
dd_0.01ba_000.csv,0.005533688,0.031129169,0,0.753304977,0.159783945,0.032945621,0.079747745,0.286821705,0,0,0,0,2.296,4.259169464,1,97,0.92691197,1.198680191,1.26E-62,10.09031829,18,,
dd_0.01ba_001.csv,0.005890625,0.028621969,0,0.506497109,0.150619425,0.028602259,0.082242529,0.258875356,0,0,0,0,2.75,3.97785411,1,44,1.005471728,1.31872158,1.85E-48,8.721143298,19,,
dd_0.01ba_002.csv,0.004973353,0.026950866,0,0.551569778,0.173268196,0.03170035,0.099760336,0.293219842,0.004705802,0.064246089,0,1,3.082,4.738747908,1,71,1.056668595,1.401945605,4.79E-49,10.1387813,15,,
dd_0.01ba_003.csv,0.003539608,0.013664827,0,0.243329982,0.225489918,0.033613456,0.130537044,0.354758523,0.000107265,0.002317091,0,0.066666667,4.39,6.875257753,1,88,1.161048205,1.744123581,5.65E-50,13.91140792,12,,
dd_0.01ba_004.csv,0.004248813,0.01881884,0,0.460352332,0.196980506,0.035205789,0.106503198,0.330904273,0.00150934,0.033498387,0,1,4.104,6.715227344,1,136,1.133087048,1.679319429,2.49E-63,13.58192887,14,,
dd_0.01ba_005.csv,0.003282921,0.014606959,0,0.231515404,0.238502646,0.03365994,0.119583433,0.369863014,0.000690606,0.012378594,0,0.333333333,4.706,7.878301316,1,118,1.165654287,1.829549148,1.41E-49,15.09017041,12,,
dd_0.01ba_006.csv,0.003052561,0.011681436,0,0.212520415,0.250834353,0.031630107,0.153056534,0.387810559,0.000319525,0.009488284,0,0.3,5.718,9.128735389,1,131,1.244955266,2.041589182,1.26E-48,16.15202921,9,,
dd_0.01ba_007.csv,0.004106455,0.016409245,0,0.259947462,0.202433386,0.034655332,0.101103127,0.325513197,0.000840246,0.010218604,0,0.2,5.136,7.316353807,1,103,1.247211323,1.892211382,1.35E-47,13.64178738,14,,
dd_0.01ba_008.csv,0.002949125,0.008181323,0,0.086614369,0.25742471,0.032582551,0.169092756,0.37556391,5.80E-05,0.000902763,0,0.018181818,7.652,9.538861876,1,72,1.589269906,2.264115979,1.49E-33,18.98039123,9,,
dd_0.01ba_009.csv,0.002798404,0.01097018,0,0.241157462,0.267370291,0.033246026,0.161624333,0.420277661,0.000181598,0.00358464,0,0.1,7.236,10.70723816,1,146,1.414391521,2.288120763,3.38E-48,19.65190473,8,,
dd_0.01ba_010.csv,0.002788322,0.009164086,0,0.142516199,0.267956141,0.032050755,0.161285115,0.377408387,0.000996003,0.011154284,0,0.2,8.652,11.06115931,1,114,1.63084721,2.447925117,1.33E-47,20.31910942,9,,
dd_0.01ba_011.csv,0.002433638,0.008097649,0,0.188209828,0.295558363,0.035509615,0.183403709,0.431533477,0.001458024,0.015418529,0,0.333333333,12.03,15.17205626,1,208,1.918377533,2.889606832,2.84E-33,27.77854014,8,,
dd_0.01ba_012.csv,0.002718791,0.008570705,0,0.127244603,0.272673634,0.032528224,0.167196653,0.419043624,0.003131207,0.023307704,0,0.333333333,8.81,11.65468711,1,89,1.532975709,2.541650148,4.25E-47,21.5464442,9,,
dd_0.01ba_013.csv,0.002513167,0.007367667,0,0.087854142,0.289202717,0.035827825,0.180064888,0.404126214,0.002531351,0.0143507,0,0.2,11.32,13.57983844,1,93,1.788425105,2.84983081,2.55E-47,25.58419824,8,,
dd_0.01ba_014.csv,0.00211024,0.009749786,0,0.184616435,0.325868706,0.037947714,0.236898269,0.484481086,0.018991316,0.087169674,0,1,11.854,18.8561459,1,216,1.594765707,3.051347627,3.39E-64,31.92517371,6,,
dd_0.01ba_015.csv,0.002343738,0.006899819,0,0.103889096,0.304319864,0.038765417,0.187218891,0.4133223,0.002993794,0.016753584,0,0.333333333,13.64,16.58020818,1,172,1.948997219,3.137102141,4.74E-47,29.88395369,7,,
dd_0.01ba_016.csv,0.001955892,0.008225473,0,0.116946303,0.342508671,0.038593467,0.255564083,0.503528226,0.018756034,0.054638949,0,1,13.358,22.74429905,1,217,1.444317682,3.357371953,9.10E-49,35.65655109,6,,
dd_0.01ba_017.csv,0.002087962,0.005208775,0,0.076227687,0.327246589,0.033370984,0.215441018,0.461431871,0.000953753,0.005780549,0,0.075757576,20.316,19.74725546,1,141,2.498762919,3.751290961,5.23E-32,36.74319682,7,,
dd_0.01ba_018.csv,0.002101017,0.005496567,0,0.077557369,0.327557823,0.040030655,0.210581788,0.44086496,0.004744911,0.042587128,0,1,20.618,25.03507202,1,248,2.268012428,3.933715753,1.30E-33,44.53715773,6,,
dd_0.01ba_019.csv,0.002015019,0.006116935,0,0.076008352,0.335673493,0.036400038,0.230556197,0.460580913,0.006323795,0.024803671,0,0.25,18.478,23.74412136,1,190,1.991992478,3.809194924,2.55E-48,39.98469155,7,,
dd_0.01er_000.csv,0.005962783,0.036097272,0,0.768552819,0.039311681,0.005645355,0.001001001,0.045628939,0,0,0,0,2.328,4.031956432,1,84,0.942045576,1.2002292,7.44E-51,9.513035161,16,,
dd_0.01er_001.csv,0.006221554,0.030544343,0,0.639540386,0.090135984,0.013100054,0.001003007,0.124331052,0,0,0,0,2.722,4.321734998,1,94,1.006175345,1.307521004,3.74E-49,10.33017177,19,,
dd_0.01er_002.csv,0.004898557,0.02412872,0,0.480478332,0.083997807,0.009714697,0.001001001,0.105290894,0,0,0,0,3.26,5.04557805,1,73,1.046960241,1.471011303,1.31E-48,9.832428009,18,,
dd_0.01er_003.csv,0.003509818,0.01587599,0,0.322761875,0.07943687,0.008545692,0.001001001,0.092663018,0,0,0,0,4.094,7.507431353,1,146,1.121098506,1.68438064,2.49E-48,14.06383063,12,,
dd_0.01er_004.csv,0.004425924,0.015335912,0,0.259497707,0.119433056,0.013795741,0.001002003,0.158094635,0.000194444,0.003895926,0,0.1,4.274,5.278710902,1,49,1.26872301,1.632281203,4.31E-33,10.83700025,14,,
dd_0.01er_005.csv,0.003416475,0.014011614,0,0.259571587,0.231279701,0.032898225,0.147432113,0.369179601,0,0,0,0,5.008,8.25360879,1,141,1.186917891,1.897162597,5.31E-49,15.17431155,10,,
dd_0.01er_006.csv,0.003502416,0.01238795,0,0.210997094,0.226851786,0.032301553,0.15,0.353128314,0,0,0,0,5.826,8.822786723,1,109,1.292541963,2.03846395,7.62E-48,16.9128883,10,,
dd_0.01er_007.csv,0.003295413,0.011428541,0,0.178262123,0.236903834,0.030975627,0.140072911,0.368634686,0.000423392,0.010754064,0,0.333333333,6.078,7.820170783,1,75,1.405002666,2.025825143,7.26E-48,15.23294243,10,,
dd_0.01er_008.csv,0.003785476,0.017268415,0,0.424245201,0.213266849,0.029945866,0.106685177,0.344364012,0,0,0,0,5.496,7.687462591,1,118,1.274156865,1.967873035,5.04E-48,13.63582437,13,,
dd_0.01er_009.csv,0.002725449,0.012130612,0,0.252842074,0.273321135,0.035764112,0.172300793,0.413835957,0.001887949,0.017185355,0,0.333333333,7.236,13.8941481,1,208,1.20486697,2.405056254,8.99E-48,23.75732954,9,,
dd_0.01er_010.csv,0.003128414,0.011773706,0,0.171370009,0.246027692,0.030921423,0.18323551,0.360910405,0.000635747,0.011833409,0,0.3,6.776,10.02788025,1,114,1.308127522,2.250511583,7.01E-49,18.18091612,8,,
dd_0.01er_011.csv,0.002435363,0.00729171,0,0.10412542,0.295072283,0.034221326,0.199839968,0.426740709,9.51E-05,0.001589772,0,0.045751634,11.558,14.93947201,1,141,1.820401182,2.871260966,2.48E-33,27.4952238,7,,
dd_0.01er_012.csv,0.002660062,0.008647203,0,0.165003994,0.276879388,0.031825962,0.170071502,0.393927445,9.62E-05,0.002127617,0,0.047619048,9.756,12.16973979,1,155,1.729856495,2.600691544,1.37E-47,22.94755644,8,,
dd_0.01er_013.csv,0.002507506,0.007182117,0,0.110430768,0.289233994,0.034144731,0.178488476,0.406924644,0,0,0,0,11.844,14.75755567,1,144,1.829746376,2.91479471,1.74E-48,26.79047961,8,,
dd_0.01er_014.csv,0.003074222,0.008010619,0,0.137642339,0.24896658,0.02955101,0.1572733,0.350772472,0.001216756,0.018460732,0,0.5,9.794,10.04502197,1,94,1.785100063,2.570489791,2.30E-33,21.00827113,9,,
dd_0.01er_015.csv,0.002413369,0.008161018,0,0.102963903,0.296824668,0.033971633,0.18817103,0.44067049,9.94E-05,0.001549167,0,0.035714286,11.84,16.14655106,1,140,1.690039191,2.997293368,5.26E-34,29.36894871,7,,
dd_0.01er_016.csv,0.002638116,0.007547819,0,0.112855683,0.279589026,0.036097698,0.203338083,0.399121055,0,0,0,0,13.834,15.72710354,1,116,1.949236948,3.167723997,9.61E-33,29.79890349,8,,
dd_0.01er_017.csv,0.002164853,0.00514007,0,0.057624342,0.319535624,0.033572636,0.224544842,0.439313984,0.000354032,0.006552791,0,0.2,19.662,19.35490554,1,149,2.484720232,3.672623772,2.45E-33,37.28104562,7,,
dd_0.01er_018.csv,0.002121932,0.00520906,0,0.079469887,0.324857094,0.037694404,0.200683005,0.447982063,0.000131833,0.001794349,0,0.036363636,20.284,21.48741616,1,188,2.434589073,3.789033656,3.06E-33,40.39824161,7,,
dd_0.01er_019.csv,0.002345275,0.00546773,0,0.084009738,0.302085311,0.030886076,0.198726875,0.426012793,0.000285151,0.00272238,0,0.047619048,17.78,16.55250995,1,146,2.386159562,3.476527368,1.53E-31,32.09696561,7,,
dd_0.01la_0.10c_000.csv,0.006134561,0.03241505,0,0.669784287,0.145311256,0.027713954,0.087302281,0.250690088,0,0,0,0,2.306,3.211023929,1,50,0.977629341,1.161998654,2.32E-48,7.622479591,17,,
dd_0.01la_0.10c_003.csv,0.004912739,0.020473587,0,0.347691365,0.174441403,0.029288578,0.095043288,0.285021398,0.017157199,0.113438952,0,1,3.804,5.035567589,1,61,1.168331611,1.56173021,7.32E-49,10.44015057,15,,
dd_0.01la_0.10c_006.csv,0.003255856,0.013027714,0,0.211236943,0.23968874,0.033158348,0.157471627,0.367549669,0.016418845,0.096378232,0,1,5.656,8.266559139,1,89,1.332549169,1.969850937,1.77E-48,15.54420328,9,,
dd_0.01la_0.10c_009.csv,0.00313823,0.010441688,0,0.184431677,0.246734795,0.034955981,0.163529219,0.376981132,0.018521619,0.091850339,0,1,8.402,9.711576119,1,84,1.69132833,2.354019643,2.47E-33,19.81758922,9,,
dd_0.01la_0.10c_012.csv,0.002516799,0.01036777,0,0.213033401,0.288357505,0.034184582,0.201370691,0.429862306,0.002639698,0.02283694,0,0.4,9.236,13.82922816,1,186,1.490882027,2.648258066,2.43E-48,24.6511947,7,,
dd_0.01la_0.10c_015.csv,0.002053287,0.005395604,0,0.094507937,0.330897188,0.033214237,0.242181818,0.447179946,0.011784582,0.067008819,0,1,19.894,20.35389508,1,171,2.551333876,3.658510005,1.45E-32,37.59462953,6,,
dd_0.01la_0.10c_018.csv,0.001894104,0.003782662,0,0.033439176,0.349695022,0.038207357,0.249812453,0.471004243,0.02089838,0.073109704,0,1,26.306,23.26683712,1,138,2.962464859,4.186860633,2.51E-32,46.4422164,6,,
dd_0.01la_0.40c_001.csv,0.00501204,0.025304632,0,0.511095878,0.172947442,0.033155641,0.087878255,0.295038393,0,0,0,0,2.874,4.780269341,1,83,1.013538727,1.358947847,8.51E-49,10.2735672,17,,
dd_0.01la_0.40c_004.csv,0.003928438,0.015573125,0,0.217402138,0.209996369,0.036054028,0.108480834,0.325195313,0.008443979,0.066590807,0,1,4.386,7.200197695,1,96,1.159253746,1.744170506,3.11E-50,13.96460241,13,,
dd_0.01la_0.40c_007.csv,0.002993508,0.009411712,0,0.140845198,0.255397238,0.03522581,0.157372401,0.388867264,0.005504389,0.037098669,0,0.5,7.64,10.16758476,1,114,1.5965577,2.256325223,4.19E-33,20.45800757,10,,
